date,annee,mois,jour,numeroJourDansSemaine,numeroJourDansAnnee,numeroSemaine,numeroMagasin,numeroProduit,prixVente,codeDelaMeteo,temperature,promo,quantiteVendue
2018/1/23,2018,1,23,2,23,201804,919,59885,1.02,500,11.01,0,395
2018/1/23,2018,1,23,2,23,201804,919,300771,1.85,500,11.01,0,16
2018/1/23,2018,1,23,2,23,201804,919,404707,.00,500,11.01,1,0
2018/1/23,2018,1,23,2,23,201804,919,525562,1.21,500,11.01,0,6
2018/1/23,2018,1,23,2,23,201804,919,721528,.00,500,11.01,0,0
2018/1/23,2018,1,23,2,23,201804,919,726349,.00,500,11.01,0,0
2018/1/23,2018,1,23,2,23,201804,919,889599,.00,500,11.01,0,0
2018/1/24,2018,1,24,3,24,201804,2,59885,1.02,501,13.38,0,2753
2018/1/24,2018,1,24,3,24,201804,2,300771,1.94,501,13.38,0,57
2018/1/24,2018,1,24,3,24,201804,2,404707,.00,501,13.38,1,0
2018/1/24,2018,1,24,3,24,201804,2,525562,1.21,501,13.38,0,75
2018/1/24,2018,1,24,3,24,201804,2,721528,.00,501,13.38,0,0
2018/1/24,2018,1,24,3,24,201804,2,726349,.00,501,13.38,0,0
2018/1/24,2018,1,24,3,24,201804,2,889599,.07,501,13.38,0,1100
2018/1/24,2018,1,24,3,24,201804,919,59885,1.02,501,13.38,0,375
2018/1/24,2018,1,24,3,24,201804,919,300771,1.95,501,13.38,0,14
2018/1/24,2018,1,24,3,24,201804,919,404707,.00,501,13.38,1,0
2018/1/24,2018,1,24,3,24,201804,919,525562,1.21,501,13.38,0,17
2018/1/24,2018,1,24,3,24,201804,919,721528,.00,501,13.38,0,0
2018/1/24,2018,1,24,3,24,201804,919,726349,.00,501,13.38,0,0
2018/1/24,2018,1,24,3,24,201804,919,889599,.00,501,13.38,0,0
2018/1/25,2018,1,25,4,25,201804,2,59885,1.02,500,9.26,0,2756
2018/1/25,2018,1,25,4,25,201804,2,300771,1.94,500,9.26,0,81
2018/1/25,2018,1,25,4,25,201804,2,404707,.00,500,9.26,1,0
2018/1/25,2018,1,25,4,25,201804,2,525562,1.21,500,9.26,0,62
2018/1/25,2018,1,25,4,25,201804,2,721528,.00,500,9.26,0,0
2018/1/25,2018,1,25,4,25,201804,2,726349,.00,500,9.26,0,0
2018/1/25,2018,1,25,4,25,201804,2,889599,.07,500,9.26,0,1148
2018/1/25,2018,1,25,4,25,201804,919,59885,1.02,500,9.26,0,718
2018/1/25,2018,1,25,4,25,201804,919,300771,1.96,500,9.26,0,9
2018/1/25,2018,1,25,4,25,201804,919,404707,.00,500,9.26,1,0
2018/1/25,2018,1,25,4,25,201804,919,525562,1.21,500,9.26,0,16
2018/1/25,2018,1,25,4,25,201804,919,721528,.00,500,9.26,0,0
2018/1/25,2018,1,25,4,25,201804,919,726349,.00,500,9.26,0,0
2018/1/25,2018,1,25,4,25,201804,919,889599,.00,500,9.26,0,0
2018/1/26,2018,1,26,5,26,201804,2,59885,1.02,800,10.27,0,2864
2018/1/26,2018,1,26,5,26,201804,2,300771,1.95,800,10.27,0,81
2018/1/26,2018,1,26,5,26,201804,2,404707,.00,800,10.27,1,0
2018/1/26,2018,1,26,5,26,201804,2,525562,1.21,800,10.27,0,112
2018/1/26,2018,1,26,5,26,201804,2,721528,.00,800,10.27,0,0
2018/1/26,2018,1,26,5,26,201804,2,726349,.00,800,10.27,0,0
2018/1/26,2018,1,26,5,26,201804,2,889599,.07,800,10.27,0,1329
2018/1/26,2018,1,26,5,26,201804,919,59885,1.02,800,10.27,0,529
2018/1/26,2018,1,26,5,26,201804,919,300771,1.95,800,10.27,0,36
2018/1/26,2018,1,26,5,26,201804,919,404707,.00,800,10.27,1,0
2018/1/26,2018,1,26,5,26,201804,919,525562,1.21,800,10.27,0,23
2018/1/26,2018,1,26,5,26,201804,919,721528,.00,800,10.27,0,0
2018/1/26,2018,1,26,5,26,201804,919,726349,.00,800,10.27,0,0
2018/1/26,2018,1,26,5,26,201804,919,889599,.00,800,10.27,0,0
2018/1/27,2018,1,27,6,27,201804,2,59885,1.02,500,8.87,0,5901
2018/1/27,2018,1,27,6,27,201804,2,300771,1.94,500,8.87,0,107
2018/1/27,2018,1,27,6,27,201804,2,404707,.00,500,8.87,1,0
2018/1/27,2018,1,27,6,27,201804,2,525562,1.21,500,8.87,0,149
2018/1/27,2018,1,27,6,27,201804,2,721528,.00,500,8.87,0,0
2018/1/27,2018,1,27,6,27,201804,2,726349,.00,500,8.87,0,0
2018/1/27,2018,1,27,6,27,201804,2,889599,.07,500,8.87,0,1626
2018/1/27,2018,1,27,6,27,201804,919,59885,1.02,500,8.87,0,817
2018/1/27,2018,1,27,6,27,201804,919,300771,1.95,500,8.87,0,47
2018/1/27,2018,1,27,6,27,201804,919,404707,.00,500,8.87,1,0
2018/1/27,2018,1,27,6,27,201804,919,525562,1.21,500,8.87,0,17
2018/1/27,2018,1,27,6,27,201804,919,721528,.00,500,8.87,0,0
2018/1/27,2018,1,27,6,27,201804,919,726349,.00,500,8.87,0,0
2018/1/27,2018,1,27,6,27,201804,919,889599,.00,500,8.87,0,0
2018/1/28,2018,1,28,7,28,201804,2,59885,.00,500,12.53,0,0
2018/1/28,2018,1,28,7,28,201804,2,300771,.00,500,12.53,0,0
2018/1/28,2018,1,28,7,28,201804,2,404707,.00,500,12.53,1,0
2018/1/28,2018,1,28,7,28,201804,2,525562,.00,500,12.53,0,0
2018/1/28,2018,1,28,7,28,201804,2,721528,.00,500,12.53,0,0
2018/1/28,2018,1,28,7,28,201804,2,726349,.00,500,12.53,0,0
2018/1/28,2018,1,28,7,28,201804,2,889599,.00,500,12.53,0,0
2018/1/28,2018,1,28,7,28,201804,919,59885,.00,500,12.53,0,0
2018/1/28,2018,1,28,7,28,201804,919,300771,.00,500,12.53,0,0
2018/1/28,2018,1,28,7,28,201804,919,404707,.00,500,12.53,1,0
2018/1/28,2018,1,28,7,28,201804,919,525562,.00,500,12.53,0,0
2018/1/28,2018,1,28,7,28,201804,919,721528,.00,500,12.53,0,0
2018/1/28,2018,1,28,7,28,201804,919,726349,.00,500,12.53,0,0
2018/1/28,2018,1,28,7,28,201804,919,889599,.00,500,12.53,0,0
2018/1/29,2018,1,29,1,29,201805,2,59885,1.02,500,11.51,0,2957
2018/1/29,2018,1,29,1,29,201805,2,300771,1.95,500,11.51,0,37
2018/1/29,2018,1,29,1,29,201805,2,404707,18.74,500,11.51,1,1
2018/1/29,2018,1,29,1,29,201805,2,525562,1.21,500,11.51,0,74
2018/1/29,2018,1,29,1,29,201805,2,721528,.00,500,11.51,0,0
2018/1/29,2018,1,29,1,29,201805,2,726349,.00,500,11.51,0,0
2018/1/29,2018,1,29,1,29,201805,2,889599,.07,500,11.51,0,1227
2018/1/29,2018,1,29,1,29,201805,919,59885,1.02,500,11.51,0,552
2018/1/29,2018,1,29,1,29,201805,919,300771,1.97,500,11.51,0,30
2018/1/29,2018,1,29,1,29,201805,919,404707,.00,500,11.51,1,0
2018/1/29,2018,1,29,1,29,201805,919,525562,1.21,500,11.51,0,17
2018/1/29,2018,1,29,1,29,201805,919,721528,.00,500,11.51,0,0
2018/1/29,2018,1,29,1,29,201805,919,726349,.00,500,11.51,0,0
2018/1/29,2018,1,29,1,29,201805,919,889599,.00,500,11.51,0,0
2018/1/30,2018,1,30,2,30,201805,2,59885,1.02,500,11.00,0,2757
2018/1/30,2018,1,30,2,30,201805,2,300771,1.91,500,11.00,0,36
2018/1/30,2018,1,30,2,30,201805,2,404707,.00,500,11.00,1,0
2018/1/30,2018,1,30,2,30,201805,2,525562,1.21,500,11.00,0,115
2018/1/30,2018,1,30,2,30,201805,2,721528,.00,500,11.00,0,0
2018/1/30,2018,1,30,2,30,201805,2,726349,11.99,500,11.00,0,1
2018/1/30,2018,1,30,2,30,201805,2,889599,.07,500,11.00,0,1161
2018/1/30,2018,1,30,2,30,201805,919,59885,1.02,500,11.00,0,539
2018/1/30,2018,1,30,2,30,201805,919,300771,1.86,500,11.00,0,8
2018/1/30,2018,1,30,2,30,201805,919,404707,.00,500,11.00,1,0
2018/1/30,2018,1,30,2,30,201805,919,525562,1.21,500,11.00,0,19
2018/1/30,2018,1,30,2,30,201805,919,721528,.00,500,11.00,0,0
2018/1/30,2018,1,30,2,30,201805,919,726349,.00,500,11.00,0,0
2018/1/30,2018,1,30,2,30,201805,919,889599,.00,500,11.00,0,0
2018/1/31,2018,1,31,3,31,201805,2,59885,1.02,501,8.83,0,2966
2018/1/31,2018,1,31,3,31,201805,2,300771,1.95,501,8.83,0,23
2018/1/31,2018,1,31,3,31,201805,2,404707,.00,501,8.83,0,0
2018/1/31,2018,1,31,3,31,201805,2,525562,1.21,501,8.83,0,87
2018/1/31,2018,1,31,3,31,201805,2,721528,.00,501,8.83,0,0
2018/1/31,2018,1,31,3,31,201805,2,726349,.00,501,8.83,0,0
2018/1/31,2018,1,31,3,31,201805,2,889599,.07,501,8.83,0,1150
2018/1/31,2018,1,31,3,31,201805,919,59885,1.02,501,8.83,0,532
2018/1/31,2018,1,31,3,31,201805,919,300771,1.94,501,8.83,0,16
2018/1/31,2018,1,31,3,31,201805,919,404707,.00,501,8.83,0,0
2018/1/31,2018,1,31,3,31,201805,919,525562,1.21,501,8.83,0,20
2018/1/31,2018,1,31,3,31,201805,919,721528,.00,501,8.83,0,0
2018/1/31,2018,1,31,3,31,201805,919,726349,.00,501,8.83,0,0
2018/1/31,2018,1,31,3,31,201805,919,889599,.00,501,8.83,0,0
2018/2/1,2018,2,1,4,32,201805,2,59885,1.02,500,7.21,0,2774
2018/2/1,2018,2,1,4,32,201805,2,300771,1.90,500,7.21,0,43
2018/2/1,2018,2,1,4,32,201805,2,404707,.00,500,7.21,0,0
2018/2/1,2018,2,1,4,32,201805,2,525562,1.21,500,7.21,0,87
2018/2/1,2018,2,1,4,32,201805,2,721528,.00,500,7.21,0,0
2018/2/1,2018,2,1,4,32,201805,2,726349,.00,500,7.21,0,0
2018/2/1,2018,2,1,4,32,201805,2,889599,.07,500,7.21,0,1134
2018/2/1,2018,2,1,4,32,201805,919,59885,1.02,500,7.21,0,569
2018/2/1,2018,2,1,4,32,201805,919,300771,1.93,500,7.21,0,15
2018/2/1,2018,2,1,4,32,201805,919,404707,.00,500,7.21,0,0
2018/2/1,2018,2,1,4,32,201805,919,525562,1.21,500,7.21,0,7
2018/2/1,2018,2,1,4,32,201805,919,721528,.00,500,7.21,0,0
2018/2/1,2018,2,1,4,32,201805,919,726349,.00,500,7.21,0,0
2018/2/1,2018,2,1,4,32,201805,919,889599,.00,500,7.21,0,0
2018/2/2,2018,2,2,5,33,201805,2,59885,1.02,501,5.00,0,3740
2018/2/2,2018,2,2,5,33,201805,2,300771,1.95,501,5.00,0,30
2018/2/2,2018,2,2,5,33,201805,2,404707,.00,501,5.00,0,0
2018/2/2,2018,2,2,5,33,201805,2,525562,1.21,501,5.00,0,91
2018/2/2,2018,2,2,5,33,201805,2,721528,.00,501,5.00,0,0
2018/2/2,2018,2,2,5,33,201805,2,726349,.00,501,5.00,0,0
2018/2/2,2018,2,2,5,33,201805,2,889599,.07,501,5.00,0,1342
2018/2/2,2018,2,2,5,33,201805,919,59885,1.02,501,5.00,0,600
2018/2/2,2018,2,2,5,33,201805,919,300771,1.92,501,5.00,0,30
2018/2/2,2018,2,2,5,33,201805,919,404707,.00,501,5.00,0,0
2018/2/2,2018,2,2,5,33,201805,919,525562,1.21,501,5.00,0,19
2018/2/2,2018,2,2,5,33,201805,919,721528,.00,501,5.00,0,0
2018/2/2,2018,2,2,5,33,201805,919,726349,.00,501,5.00,0,0
2018/2/2,2018,2,2,5,33,201805,919,889599,.00,501,5.00,0,0
2018/2/3,2018,2,3,6,34,201805,2,59885,1.02,500,5.95,0,7072
2018/2/3,2018,2,3,6,34,201805,2,300771,1.94,500,5.95,0,53
2018/2/3,2018,2,3,6,34,201805,2,404707,24.99,500,5.95,0,1
2018/2/3,2018,2,3,6,34,201805,2,525562,1.21,500,5.95,0,107
2018/2/3,2018,2,3,6,34,201805,2,721528,.00,500,5.95,0,0
2018/2/3,2018,2,3,6,34,201805,2,726349,.00,500,5.95,0,0
2018/2/3,2018,2,3,6,34,201805,2,889599,.07,500,5.95,0,1637
2018/2/3,2018,2,3,6,34,201805,919,59885,1.02,500,5.95,0,333
2018/2/3,2018,2,3,6,34,201805,919,300771,1.96,500,5.95,0,34
2018/2/3,2018,2,3,6,34,201805,919,404707,.00,500,5.95,0,0
2018/2/3,2018,2,3,6,34,201805,919,525562,1.21,500,5.95,0,26
2018/2/3,2018,2,3,6,34,201805,919,721528,.00,500,5.95,0,0
2018/2/3,2018,2,3,6,34,201805,919,726349,.00,500,5.95,0,0
2018/2/3,2018,2,3,6,34,201805,919,889599,.00,500,5.95,0,0
2018/2/4,2018,2,4,7,35,201805,2,59885,.00,600,7.40,0,0
2018/2/4,2018,2,4,7,35,201805,2,300771,.00,600,7.40,0,0
2018/2/4,2018,2,4,7,35,201805,2,404707,.00,600,7.40,0,0
2018/2/4,2018,2,4,7,35,201805,2,525562,.00,600,7.40,0,0
2018/2/4,2018,2,4,7,35,201805,2,721528,.00,600,7.40,0,0
2018/2/4,2018,2,4,7,35,201805,2,726349,.00,600,7.40,0,0
2018/2/4,2018,2,4,7,35,201805,2,889599,.00,600,7.40,0,0
2018/2/4,2018,2,4,7,35,201805,919,59885,.00,600,7.40,0,0
2018/2/4,2018,2,4,7,35,201805,919,300771,.00,600,7.40,0,0
2018/2/4,2018,2,4,7,35,201805,919,404707,.00,600,7.40,0,0
2018/2/4,2018,2,4,7,35,201805,919,525562,.00,600,7.40,0,0
2018/2/4,2018,2,4,7,35,201805,919,721528,.00,600,7.40,0,0
2018/2/4,2018,2,4,7,35,201805,919,726349,.00,600,7.40,0,0
2018/2/4,2018,2,4,7,35,201805,919,889599,.00,600,7.40,0,0
2018/2/5,2018,2,5,1,36,201806,2,59885,1.02,800,4.10,0,2822
2018/2/5,2018,2,5,1,36,201806,2,300771,1.95,800,4.10,0,15
2018/2/5,2018,2,5,1,36,201806,2,404707,.00,800,4.10,0,0
2018/2/5,2018,2,5,1,36,201806,2,525562,1.21,800,4.10,0,111
2018/2/5,2018,2,5,1,36,201806,2,721528,.00,800,4.10,0,0
2018/2/5,2018,2,5,1,36,201806,2,726349,.00,800,4.10,0,0
2018/2/5,2018,2,5,1,36,201806,2,889599,.07,800,4.10,0,1262
2018/2/5,2018,2,5,1,36,201806,919,59885,1.02,800,4.10,0,16
2018/2/5,2018,2,5,1,36,201806,919,300771,1.94,800,4.10,0,22
2018/2/5,2018,2,5,1,36,201806,919,404707,.00,800,4.10,0,0
2018/2/5,2018,2,5,1,36,201806,919,525562,1.21,800,4.10,0,15
2018/2/5,2018,2,5,1,36,201806,919,721528,.00,800,4.10,0,0
2018/2/5,2018,2,5,1,36,201806,919,726349,.00,800,4.10,0,0
2018/2/5,2018,2,5,1,36,201806,919,889599,.00,800,4.10,0,0
2018/2/6,2018,2,6,2,37,201806,2,59885,1.02,803,2.67,0,3111
2018/2/6,2018,2,6,2,37,201806,2,300771,1.89,803,2.67,0,36
2018/2/6,2018,2,6,2,37,201806,2,404707,.00,803,2.67,0,0
2018/2/6,2018,2,6,2,37,201806,2,525562,1.21,803,2.67,0,91
2018/2/6,2018,2,6,2,37,201806,2,721528,.00,803,2.67,0,0
2018/2/6,2018,2,6,2,37,201806,2,726349,.00,803,2.67,0,0
2018/2/6,2018,2,6,2,37,201806,2,889599,.07,803,2.67,0,1298
2018/2/6,2018,2,6,2,37,201806,919,59885,1.02,803,2.67,0,149
2018/2/6,2018,2,6,2,37,201806,919,300771,1.92,803,2.67,0,21
2018/2/6,2018,2,6,2,37,201806,919,404707,.00,803,2.67,0,0
2018/2/6,2018,2,6,2,37,201806,919,525562,1.21,803,2.67,0,28
2018/2/6,2018,2,6,2,37,201806,919,721528,.00,803,2.67,0,0
2018/2/6,2018,2,6,2,37,201806,919,726349,.00,803,2.67,0,0
2018/2/6,2018,2,6,2,37,201806,919,889599,.00,803,2.67,0,0
2018/2/7,2018,2,7,3,38,201806,2,59885,1.02,800,3.57,0,3116
2018/2/7,2018,2,7,3,38,201806,2,300771,1.96,800,3.57,0,18
2018/2/7,2018,2,7,3,38,201806,2,404707,.00,800,3.57,0,0
2018/2/7,2018,2,7,3,38,201806,2,525562,1.21,800,3.57,0,81
2018/2/7,2018,2,7,3,38,201806,2,721528,.00,800,3.57,0,0
2018/2/7,2018,2,7,3,38,201806,2,726349,.00,800,3.57,0,0
2018/2/7,2018,2,7,3,38,201806,2,889599,.07,800,3.57,0,1407
2018/2/7,2018,2,7,3,38,201806,919,59885,1.02,800,3.57,0,502
2018/2/7,2018,2,7,3,38,201806,919,300771,1.94,800,3.57,0,5
2018/2/7,2018,2,7,3,38,201806,919,404707,.00,800,3.57,0,0
2018/2/7,2018,2,7,3,38,201806,919,525562,1.21,800,3.57,0,25
2018/2/7,2018,2,7,3,38,201806,919,721528,.00,800,3.57,0,0
2018/2/7,2018,2,7,3,38,201806,919,726349,.00,800,3.57,0,0
2018/2/7,2018,2,7,3,38,201806,919,889599,.00,800,3.57,0,0
2018/2/8,2018,2,8,4,39,201806,2,59885,1.02,800,7.62,0,2606
2018/2/8,2018,2,8,4,39,201806,2,300771,1.95,800,7.62,0,55
2018/2/8,2018,2,8,4,39,201806,2,404707,.00,800,7.62,0,0
2018/2/8,2018,2,8,4,39,201806,2,525562,1.21,800,7.62,0,84
2018/2/8,2018,2,8,4,39,201806,2,721528,.00,800,7.62,0,0
2018/2/8,2018,2,8,4,39,201806,2,726349,.00,800,7.62,0,0
2018/2/8,2018,2,8,4,39,201806,2,889599,.07,800,7.62,0,1222
2018/2/8,2018,2,8,4,39,201806,919,59885,1.02,800,7.62,0,707
2018/2/8,2018,2,8,4,39,201806,919,300771,1.94,800,7.62,0,29
2018/2/8,2018,2,8,4,39,201806,919,404707,.00,800,7.62,0,0
2018/2/8,2018,2,8,4,39,201806,919,525562,1.21,800,7.62,0,11
2018/2/8,2018,2,8,4,39,201806,919,721528,.00,800,7.62,0,0
2018/2/8,2018,2,8,4,39,201806,919,726349,.00,800,7.62,0,0
2018/2/8,2018,2,8,4,39,201806,919,889599,.00,800,7.62,0,0
2018/2/9,2018,2,9,5,40,201806,2,59885,1.02,601,.81,0,2054
2018/2/9,2018,2,9,5,40,201806,2,300771,1.96,601,.81,0,29
2018/2/9,2018,2,9,5,40,201806,2,404707,.00,601,.81,0,0
2018/2/9,2018,2,9,5,40,201806,2,525562,1.21,601,.81,0,109
2018/2/9,2018,2,9,5,40,201806,2,721528,.00,601,.81,0,0
2018/2/9,2018,2,9,5,40,201806,2,726349,.00,601,.81,0,0
2018/2/9,2018,2,9,5,40,201806,2,889599,.07,601,.81,0,1297
2018/2/9,2018,2,9,5,40,201806,919,59885,1.02,601,.81,0,628
2018/2/9,2018,2,9,5,40,201806,919,300771,1.95,601,.81,0,23
2018/2/9,2018,2,9,5,40,201806,919,404707,.00,601,.81,0,0
2018/2/9,2018,2,9,5,40,201806,919,525562,1.21,601,.81,0,19
2018/2/9,2018,2,9,5,40,201806,919,721528,.00,601,.81,0,0
2018/2/9,2018,2,9,5,40,201806,919,726349,.00,601,.81,0,0
2018/2/9,2018,2,9,5,40,201806,919,889599,.00,601,.81,0,0
2018/2/10,2018,2,10,6,41,201806,2,59885,1.02,501,7.97,0,6042
2018/2/10,2018,2,10,6,41,201806,2,300771,1.95,501,7.97,0,73
2018/2/10,2018,2,10,6,41,201806,2,404707,.00,501,7.97,0,0
2018/2/10,2018,2,10,6,41,201806,2,525562,1.21,501,7.97,0,167
2018/2/10,2018,2,10,6,41,201806,2,721528,.00,501,7.97,0,0
2018/2/10,2018,2,10,6,41,201806,2,726349,.00,501,7.97,0,0
2018/2/10,2018,2,10,6,41,201806,2,889599,.07,501,7.97,0,1794
2018/2/10,2018,2,10,6,41,201806,919,59885,1.02,501,7.97,0,726
2018/2/10,2018,2,10,6,41,201806,919,300771,1.95,501,7.97,0,42
2018/2/10,2018,2,10,6,41,201806,919,404707,.00,501,7.97,0,0
2018/2/10,2018,2,10,6,41,201806,919,525562,1.21,501,7.97,0,17
2018/2/10,2018,2,10,6,41,201806,919,721528,.00,501,7.97,0,0
2018/2/10,2018,2,10,6,41,201806,919,726349,.00,501,7.97,0,0
2018/2/10,2018,2,10,6,41,201806,919,889599,.00,501,7.97,0,0
2018/2/11,2018,2,11,7,42,201806,2,59885,.00,500,7.30,0,0
2018/2/11,2018,2,11,7,42,201806,2,300771,.00,500,7.30,0,0
2018/2/11,2018,2,11,7,42,201806,2,404707,.00,500,7.30,0,0
2018/2/11,2018,2,11,7,42,201806,2,525562,.00,500,7.30,0,0
2018/2/11,2018,2,11,7,42,201806,2,721528,.00,500,7.30,0,0
2018/2/11,2018,2,11,7,42,201806,2,726349,.00,500,7.30,0,0
2018/2/11,2018,2,11,7,42,201806,2,889599,.00,500,7.30,0,0
2018/2/11,2018,2,11,7,42,201806,919,59885,.00,500,7.30,0,0
2018/2/11,2018,2,11,7,42,201806,919,300771,.00,500,7.30,0,0
2018/2/11,2018,2,11,7,42,201806,919,404707,.00,500,7.30,0,0
2018/2/11,2018,2,11,7,42,201806,919,525562,.00,500,7.30,0,0
2018/2/11,2018,2,11,7,42,201806,919,721528,.00,500,7.30,0,0
2018/2/11,2018,2,11,7,42,201806,919,726349,.00,500,7.30,0,0
2018/2/11,2018,2,11,7,42,201806,919,889599,.00,500,7.30,0,0
2018/2/12,2018,2,12,1,43,201807,2,59885,1.02,801,6.78,0,3254
2018/2/12,2018,2,12,1,43,201807,2,300771,1.96,801,6.78,0,35
2018/2/12,2018,2,12,1,43,201807,2,404707,.00,801,6.78,0,0
2018/2/12,2018,2,12,1,43,201807,2,525562,1.21,801,6.78,0,87
2018/2/12,2018,2,12,1,43,201807,2,721528,.00,801,6.78,0,0
2018/2/12,2018,2,12,1,43,201807,2,726349,.00,801,6.78,0,0
2018/2/12,2018,2,12,1,43,201807,2,889599,.07,801,6.78,0,1297
2018/2/12,2018,2,12,1,43,201807,919,59885,1.02,801,6.78,0,424
2018/2/12,2018,2,12,1,43,201807,919,300771,1.94,801,6.78,0,23
2018/2/12,2018,2,12,1,43,201807,919,404707,.00,801,6.78,0,0
2018/2/12,2018,2,12,1,43,201807,919,525562,1.21,801,6.78,0,15
2018/2/12,2018,2,12,1,43,201807,919,721528,.00,801,6.78,0,0
2018/2/12,2018,2,12,1,43,201807,919,726349,.00,801,6.78,0,0
2018/2/12,2018,2,12,1,43,201807,919,889599,.00,801,6.78,0,0
2018/2/13,2018,2,13,2,44,201807,2,59885,1.02,800,6.90,0,2380
2018/2/13,2018,2,13,2,44,201807,2,300771,1.88,800,6.90,0,38
2018/2/13,2018,2,13,2,44,201807,2,404707,24.99,800,6.90,0,1
2018/2/13,2018,2,13,2,44,201807,2,525562,1.21,800,6.90,0,73
2018/2/13,2018,2,13,2,44,201807,2,721528,.00,800,6.90,0,0
2018/2/13,2018,2,13,2,44,201807,2,726349,.00,800,6.90,0,0
2018/2/13,2018,2,13,2,44,201807,2,889599,.07,800,6.90,0,1090
2018/2/13,2018,2,13,2,44,201807,919,59885,1.02,800,6.90,0,780
2018/2/13,2018,2,13,2,44,201807,919,300771,1.87,800,6.90,0,10
2018/2/13,2018,2,13,2,44,201807,919,404707,.00,800,6.90,0,0
2018/2/13,2018,2,13,2,44,201807,919,525562,1.21,800,6.90,0,19
2018/2/13,2018,2,13,2,44,201807,919,721528,.00,800,6.90,0,0
2018/2/13,2018,2,13,2,44,201807,919,726349,.00,800,6.90,0,0
2018/2/13,2018,2,13,2,44,201807,919,889599,.00,800,6.90,0,0
2018/2/14,2018,2,14,3,45,201807,2,59885,1.02,800,7.72,0,2132
2018/2/14,2018,2,14,3,45,201807,2,300771,1.94,800,7.72,0,29
2018/2/14,2018,2,14,3,45,201807,2,404707,24.99,800,7.72,0,1
2018/2/14,2018,2,14,3,45,201807,2,525562,1.21,800,7.72,0,79
2018/2/14,2018,2,14,3,45,201807,2,721528,.00,800,7.72,0,0
2018/2/14,2018,2,14,3,45,201807,2,726349,.00,800,7.72,0,0
2018/2/14,2018,2,14,3,45,201807,2,889599,.07,800,7.72,0,1459
2018/2/14,2018,2,14,3,45,201807,919,59885,1.02,800,7.72,0,652
2018/2/14,2018,2,14,3,45,201807,919,300771,1.94,800,7.72,0,10
2018/2/14,2018,2,14,3,45,201807,919,404707,.00,800,7.72,0,0
2018/2/14,2018,2,14,3,45,201807,919,525562,1.21,800,7.72,0,19
2018/2/14,2018,2,14,3,45,201807,919,721528,.00,800,7.72,0,0
2018/2/14,2018,2,14,3,45,201807,919,726349,.00,800,7.72,0,0
2018/2/14,2018,2,14,3,45,201807,919,889599,.00,800,7.72,0,0
2018/2/15,2018,2,15,4,46,201807,2,59885,1.02,500,11.94,0,3039
2018/2/15,2018,2,15,4,46,201807,2,300771,1.95,500,11.94,0,75
2018/2/15,2018,2,15,4,46,201807,2,404707,.00,500,11.94,0,0
2018/2/15,2018,2,15,4,46,201807,2,525562,1.21,500,11.94,0,89
2018/2/15,2018,2,15,4,46,201807,2,721528,.00,500,11.94,0,0
2018/2/15,2018,2,15,4,46,201807,2,726349,.00,500,11.94,0,0
2018/2/15,2018,2,15,4,46,201807,2,889599,.07,500,11.94,0,1065
2018/2/15,2018,2,15,4,46,201807,919,59885,1.02,500,11.94,0,432
2018/2/15,2018,2,15,4,46,201807,919,300771,1.95,500,11.94,0,21
2018/2/15,2018,2,15,4,46,201807,919,404707,.00,500,11.94,0,0
2018/2/15,2018,2,15,4,46,201807,919,525562,1.21,500,11.94,0,7
2018/2/15,2018,2,15,4,46,201807,919,721528,.00,500,11.94,0,0
2018/2/15,2018,2,15,4,46,201807,919,726349,.00,500,11.94,0,0
2018/2/15,2018,2,15,4,46,201807,919,889599,.00,500,11.94,0,0
2018/2/16,2018,2,16,5,47,201807,2,59885,1.02,800,11.26,0,3179
2018/2/16,2018,2,16,5,47,201807,2,300771,1.95,800,11.26,0,50
2018/2/16,2018,2,16,5,47,201807,2,404707,.00,800,11.26,0,0
2018/2/16,2018,2,16,5,47,201807,2,525562,1.21,800,11.26,0,79
2018/2/16,2018,2,16,5,47,201807,2,721528,.00,800,11.26,0,0
2018/2/16,2018,2,16,5,47,201807,2,726349,.00,800,11.26,0,0
2018/2/16,2018,2,16,5,47,201807,2,889599,.07,800,11.26,0,1377
2018/2/16,2018,2,16,5,47,201807,919,59885,1.02,800,11.26,0,598
2018/2/16,2018,2,16,5,47,201807,919,300771,1.97,800,11.26,0,23
2018/2/16,2018,2,16,5,47,201807,919,404707,.00,800,11.26,0,0
2018/2/16,2018,2,16,5,47,201807,919,525562,1.21,800,11.26,0,23
2018/2/16,2018,2,16,5,47,201807,919,721528,.00,800,11.26,0,0
2018/2/16,2018,2,16,5,47,201807,919,726349,.00,800,11.26,0,0
2018/2/16,2018,2,16,5,47,201807,919,889599,.00,800,11.26,0,0
2018/2/17,2018,2,17,6,48,201807,2,59885,1.02,802,8.98,0,6327
2018/2/17,2018,2,17,6,48,201807,2,300771,1.95,802,8.98,0,67
2018/2/17,2018,2,17,6,48,201807,2,404707,.00,802,8.98,0,0
2018/2/17,2018,2,17,6,48,201807,2,525562,1.21,802,8.98,0,131
2018/2/17,2018,2,17,6,48,201807,2,721528,.00,802,8.98,0,0
2018/2/17,2018,2,17,6,48,201807,2,726349,.00,802,8.98,0,0
2018/2/17,2018,2,17,6,48,201807,2,889599,.07,802,8.98,0,1753
2018/2/17,2018,2,17,6,48,201807,919,59885,1.02,802,8.98,0,502
2018/2/17,2018,2,17,6,48,201807,919,300771,1.95,802,8.98,0,36
